"variable","row","col","stdres"
"illness_past3days_fever","NVT","no",-0.293728574811796
"illness_past3days_fever","untypeable","no",-0.855785417492791
"illness_past3days_fever","VT","unknown",0.777820362678786
"illness_past3days_fever","NVT","unknown",-1.86770501051895
"illness_past3days_fever","untypeable","unknown",1.81304505882931
"illness_past3days_fever","VT","yes",-1.25800758578577
"illness_past3days_fever","NVT","yes",0.985072437958792
"illness_past3days_fever","untypeable","yes",0.250130242259421
"illness_past3days_fever_nDays","VT","0",1.18660939594285
"illness_past3days_fever_nDays","NVT","0",-1.55562123434386
"illness_past3days_fever_nDays","untypeable","0",0.743439663282276
"illness_past3days_fever_nDays","VT","1",-1.19127469489774
"illness_past3days_fever_nDays","NVT","1",0.483634228456428
"illness_past3days_fever_nDays","untypeable","1",0.939094931663107
"illness_past3days_fever_nDays","VT","2",-1.19127469489774
"illness_past3days_fever_nDays","NVT","2",1.52791450518719
"illness_past3days_fever_nDays","untypeable","2",-0.693485487997372
"illness_past3days_fever_nDays","VT","3",-1.33387794938435
"illness_past3days_fever_nDays","NVT","3",1.71081571340575
"illness_past3days_fever_nDays","untypeable","3",-0.776500167945857
"illness_past3days_fever_nDays","VT","7",2.39549584088804
"illness_past3days_fever_nDays","NVT","7",-1.86770501051895
"illness_past3days_fever_nDays","untypeable","7",-0.488911027100037
"illness_past3days_fever_nDays","VT","no",-0.516174819326613
"illness_past3days_fever_nDays","NVT","no",0.932284642505348
"illness_past3days_fever_nDays","untypeable","no",-0.722973518762852
"illness_past3days_fever_nDays","VT","yes",0.777820362678786
"illness_past3days_fever_nDays","NVT","yes",-1.86770501051895
"illness_past3days_fever_nDays","untypeable","yes",1.81304505882931
"illness_past24h_cough","VT","no",0.702157954018094
"illness_past24h_cough","NVT","no",-0.930513245707328
"illness_past24h_cough","untypeable","no",0.455549750555864
"illness_past24h_cough","VT","yes",-0.702157954018096
"illness_past24h_cough","NVT","yes",0.930513245707328
"illness_past24h_cough","untypeable","yes",-0.455549750555864
"illness_past24h_runny_nose","VT","no",0.735393061928952
"illness_past24h_runny_nose","NVT","no",-1.04465951878865
"illness_past24h_runny_nose","untypeable","no",0.586707218326145
"illness_past24h_runny_nose","VT","yes",-0.735393061928951
"illness_past24h_runny_nose","NVT","yes",1.04465951878865
"illness_past24h_runny_nose","untypeable","yes",-0.586707218326145
"illness_past24h_difficulty_breathing","VT","no",0.59298809481806
"illness_past24h_difficulty_breathing","NVT","no",-0.760559353234338
"illness_past24h_difficulty_breathing","untypeable","no",0.34520051510609
"illness_past24h_difficulty_breathing","VT","yes",-0.592988094818066
"illness_past24h_difficulty_breathing","NVT","yes",0.760559353234323
"illness_past24h_difficulty_breathing","untypeable","yes",-0.345200515106081
"antibiotic_past3days","VT","no",-0.295899526681583
"antibiotic_past3days","NVT","no",0.894505930490692
"antibiotic_past3days","untypeable","no",-0.977364263736716
"antibiotic_past3days","VT","unknown",1.69136377044698
"antibiotic_past3days","NVT","unknown",-1.31871178181758
"antibiotic_past3days","untypeable","unknown",-0.345200515106081
"antibiotic_past3days","VT","yes",-0.259148249117967
"antibiotic_past3days","NVT","yes",-0.496595515809431
"antibiotic_past3days","untypeable","yes",1.14512348567585
"antibiotic_past1mo","VT","no",-4.17396576075921
"antibiotic_past1mo","NVT","no",3.25433116269347
"antibiotic_past1mo","untypeable","no",0.851889555532131
"antibiotic_past1mo","VT","yes",4.1739657607592
"antibiotic_past1mo","NVT","yes",-3.25433116269346
"antibiotic_past1mo","untypeable","yes",-0.851889555532128
"vaccination_hibpentavalent_dc_n","VT","2",1.5696768659074
"vaccination_hibpentavalent_dc_n","NVT","2",-1.54051563777421
"vaccination_hibpentavalent_dc_n","untypeable","2",0.174718330091696
"vaccination_hibpentavalent_dc_n","VT","3",1.22690397760439
"vaccination_hibpentavalent_dc_n","NVT","3",-1.29655692057673
"vaccination_hibpentavalent_dc_n","untypeable","3",0.281090979047684
"vaccination_hibpentavalent_dc_n","VT","4",-1.7022499411055
"vaccination_hibpentavalent_dc_n","NVT","4",1.76298183484985
"vaccination_hibpentavalent_dc_n","untypeable","4",-0.333860088274508
"vaccination_pcv13_dc_n","VT","0",1.69136377044698
"vaccination_pcv13_dc_n","NVT","0",-1.31871178181758
"vaccination_pcv13_dc_n","untypeable","0",-0.345200515106081
"vaccination_pcv13_dc_n","VT","1",1.69136377044698
"vaccination_pcv13_dc_n","NVT","1",-1.31871178181758
"vaccination_pcv13_dc_n","untypeable","1",-0.345200515106081
"vaccination_pcv13_dc_n","VT","2",2.84304851894717
"vaccination_pcv13_dc_n","NVT","2",-2.27441230322104
"vaccination_pcv13_dc_n","untypeable","2",-0.489951826996639
"vaccination_pcv13_dc_n","VT","3",-3.14304061167061
"vaccination_pcv13_dc_n","NVT","3",2.47407755020779
"vaccination_pcv13_dc_n","untypeable","3",0.604693703548645
"vaccination_pcv13_dc_n","VT","4",-0.592988094818066
"vaccination_pcv13_dc_n","NVT","4",0.760559353234323
"vaccination_pcv13_dc_n","untypeable","4",-0.345200515106081
"age_year","VT","1",2.70227867882155
"age_year","NVT","1",-1.61706104367558
"age_year","untypeable","1",-1.31730915079222
"age_year","VT","2",-1.42322393047467
"age_year","NVT","2",0.671790179409284
"age_year","untypeable","2",0.975004770673315
"age_year","VT","3",-2.27353164626249
"age_year","NVT","3",2.82319110916387
"age_year","untypeable","3",-1.17840794345782
"age_year","VT","4",1.22934400808418
"age_year","NVT","4",-0.720206150879506
"age_year","untypeable","4",-0.623421842223821
"age_year","VT","5",0.788657400879396
"age_year","NVT","5",-1.9294236329154
"age_year","untypeable","5",1.89411202238329
"age_year_2groups","VT","1 and below",2.70227867882155
"age_year_2groups","NVT","1 and below",-1.61706104367558
"age_year_2groups","untypeable","1 and below",-1.31730915079222
"age_year_2groups","VT","more than 1",-2.70227867882155
"age_year_2groups","NVT","more than 1",1.61706104367558
"age_year_2groups","untypeable","more than 1",1.31730915079222
"age_year_3groups","VT","1 and below",2.70227867882155
"age_year_3groups","NVT","1 and below",-1.61706104367558
